   1. 0.12678E-04 0.00000E+00 0.00000E+00 -.17465E+07 -.65484E-26 -.17465E+07 -.22703E+03 0.10694E-09 -.13902E-13
   2. 0.38034E-04 0.00000E+00 0.00000E+00 -.17465E+07 -.65484E-26 -.17465E+07 -.52974E+03 0.10694E-09 -.32437E-13
   3. 0.63390E-04 0.00000E+00 0.00000E+00 -.17465E+07 -.65483E-26 -.17465E+07 -.86272E+03 0.10694E-09 -.52826E-13
   4. 0.88746E-04 0.00000E+00 0.00000E+00 -.17464E+07 -.65482E-26 -.17465E+07 -.12000E+04 0.10694E-09 -.73480E-13
   5. 0.11410E-03 0.00000E+00 0.00000E+00 -.17464E+07 -.65480E-26 -.17464E+07 -.15388E+04 0.10694E-09 -.94222E-13
   6. 0.13946E-03 0.00000E+00 0.00000E+00 -.17463E+07 -.65479E-26 -.17464E+07 -.18782E+04 0.10694E-09 -.11500E-12
   7. 0.16481E-03 0.00000E+00 0.00000E+00 -.17462E+07 -.65477E-26 -.17463E+07 -.22179E+04 0.10693E-09 -.13581E-12
   8. 0.19017E-03 0.00000E+00 0.00000E+00 -.17461E+07 -.65475E-26 -.17463E+07 -.25579E+04 0.10693E-09 -.15663E-12
   9. 0.21552E-03 0.00000E+00 0.00000E+00 -.17460E+07 -.65472E-26 -.17462E+07 -.28980E+04 0.10692E-09 -.17745E-12
  10. 0.24088E-03 0.00000E+00 0.00000E+00 -.17459E+07 -.65469E-26 -.17461E+07 -.32382E+04 0.10692E-09 -.19828E-12
  11. 0.26624E-03 0.00000E+00 0.00000E+00 -.17457E+07 -.65466E-26 -.17460E+07 -.35784E+04 0.10691E-09 -.21912E-12
  12. 0.29159E-03 0.00000E+00 0.00000E+00 -.17456E+07 -.65462E-26 -.17459E+07 -.39188E+04 0.10691E-09 -.23995E-12
  13. 0.31695E-03 0.00000E+00 0.00000E+00 -.17454E+07 -.65459E-26 -.17458E+07 -.42591E+04 0.10690E-09 -.26080E-12
  14. 0.34230E-03 0.00000E+00 0.00000E+00 -.17452E+07 -.65454E-26 -.17457E+07 -.45995E+04 0.10690E-09 -.28164E-12
  15. 0.36766E-03 0.00000E+00 0.00000E+00 -.17450E+07 -.65450E-26 -.17456E+07 -.49399E+04 0.10689E-09 -.30248E-12
  16. 0.39302E-03 0.00000E+00 0.00000E+00 -.17448E+07 -.65445E-26 -.17455E+07 -.52803E+04 0.10688E-09 -.32333E-12
  17. 0.41837E-03 0.00000E+00 0.00000E+00 -.17446E+07 -.65440E-26 -.17453E+07 -.56207E+04 0.10687E-09 -.34417E-12
  18. 0.44373E-03 0.00000E+00 0.00000E+00 -.17444E+07 -.65435E-26 -.17452E+07 -.59612E+04 0.10686E-09 -.36502E-12
  19. 0.46908E-03 0.00000E+00 0.00000E+00 -.17441E+07 -.65429E-26 -.17450E+07 -.63017E+04 0.10685E-09 -.38586E-12
  20. 0.49444E-03 0.00000E+00 0.00000E+00 -.17439E+07 -.65423E-26 -.17449E+07 -.66421E+04 0.10684E-09 -.40671E-12
  21. 0.51980E-03 0.00000E+00 0.00000E+00 -.17436E+07 -.65416E-26 -.17447E+07 -.69826E+04 0.10683E-09 -.42756E-12
  22. 0.54515E-03 0.00000E+00 0.00000E+00 -.17433E+07 -.65410E-26 -.17445E+07 -.73231E+04 0.10682E-09 -.44841E-12
  23. 0.57051E-03 0.00000E+00 0.00000E+00 -.17430E+07 -.65402E-26 -.17443E+07 -.76636E+04 0.10681E-09 -.46926E-12
