   1. 0.555E-02 0.117E+01 0.000E+00 -.280E+06 -.181E+03 0.000E+00 -.579E+04 0.150E+04 0.760E+05
   2. 0.547E-02 0.464E+01 0.000E+00 -.255E+06 -.124E+04 0.000E+00 -.206E+05 0.582E+04 0.728E+05
   3. 0.498E-02 0.375E+01 0.000E+00 -.216E+06 -.135E+04 0.000E+00 -.136E+05 0.425E+04 0.668E+05
   4. 0.594E-02 0.174E+01 0.000E+00 -.315E+06 -.137E+04 0.000E+00 -.936E+04 0.236E+04 0.810E+05
   5. 0.640E-02 0.181E+01 0.000E+00 -.366E+06 -.151E+04 0.000E+00 -.347E+04 0.274E+04 0.871E+05
   8. 0.688E-02 0.186E+01 0.000E+00 -.420E+06 0.403E+05 0.000E+00 -.602E+04 0.357E+04 0.931E+05
  10. 0.450E-02 0.375E+01 0.000E+00 -.177E+06 -.844E+03 0.000E+00 -.110E+05 0.383E+04 0.604E+05
  11. 0.403E-02 0.375E+01 0.000E+00 -.142E+06 -.740E+03 0.000E+00 -.877E+04 0.343E+04 0.540E+05
  12. 0.355E-02 0.375E+01 0.000E+00 -.111E+06 -.546E+03 0.000E+00 -.683E+04 0.303E+04 0.477E+05
  13. 0.308E-02 0.375E+01 0.000E+00 -.832E+05 -.414E+03 0.000E+00 -.513E+04 0.263E+04 0.413E+05
  14. 0.261E-02 0.375E+01 0.000E+00 -.598E+05 -.289E+03 0.000E+00 -.367E+04 0.222E+04 0.350E+05
  15. 0.213E-02 0.375E+01 0.000E+00 -.402E+05 -.191E+03 0.000E+00 -.245E+04 0.182E+04 0.286E+05
  16. 0.166E-02 0.375E+01 0.000E+00 -.245E+05 -.111E+03 0.000E+00 -.148E+04 0.142E+04 0.222E+05
  17. 0.118E-02 0.375E+01 0.000E+00 -.126E+05 -.570E+02 0.000E+00 -.759E+03 0.101E+04 0.159E+05
  18. 0.711E-03 0.375E+01 0.000E+00 -.450E+04 -.132E+02 0.000E+00 -.283E+03 0.607E+03 0.953E+04
  19. 0.316E-03 0.375E+01 0.000E+00 -.964E+03 0.107E+02 0.000E+00 -.601E+02 0.273E+03 0.424E+04
  26. 0.976E-02 0.127E+01 0.000E+00 -.436E+07 0.767E+05 0.000E+00 -.108E+06 0.101E+05 0.445E+06
  27. 0.928E-02 0.135E+01 0.000E+00 -.415E+07 0.235E+05 0.000E+00 -.867E+05 0.109E+05 0.468E+06
  28. 0.881E-02 0.163E+01 0.000E+00 -.390E+07 0.164E+05 0.000E+00 -.109E+06 0.141E+05 0.493E+06
  30. 0.833E-02 0.188E+01 0.000E+00 -.364E+07 0.162E+05 0.000E+00 -.118E+06 0.171E+05 0.522E+06
  32. 0.784E-02 0.187E+01 0.000E+00 -.335E+07 0.148E+05 0.000E+00 -.110E+06 0.181E+05 0.554E+06
  34. 0.736E-02 0.187E+01 0.000E+00 -.302E+07 -.236E+06 0.000E+00 -.189E+06 0.193E+05 0.590E+06
 193. 0.252E-01 0.536E+00 0.000E+00 0.107E+09 0.652E+08 0.000E+00 -.687E+08 -.217E+09 0.255E+09
 194. 0.247E-01 0.536E+00 0.000E+00 0.124E+09 0.198E+08 0.000E+00 -.721E+08 -.501E+08 0.936E+08
 195. 0.242E-01 0.536E+00 0.000E+00 0.669E+08 0.148E+08 0.000E+00 -.461E+08 -.177E+08 0.335E+08
 196. 0.237E-01 0.536E+00 0.000E+00 0.202E+08 0.724E+07 0.000E+00 -.232E+08 -.603E+07 0.129E+08
 197. 0.232E-01 0.536E+00 0.000E+00 -.470E+07 0.372E+07 0.000E+00 -.922E+07 -.227E+07 0.490E+07
 198. 0.227E-01 0.536E+00 0.000E+00 -.140E+08 0.148E+07 0.000E+00 -.239E+07 -.810E+06 0.198E+07
 199. 0.222E-01 0.536E+00 0.000E+00 -.153E+08 0.469E+06 0.000E+00 0.254E+06 -.293E+06 0.884E+06
