   1. 0.12678E-04 0.00000E+00 0.00000E+00 -.31200E+07 -.11698E-25 -.31200E+07 -.35300E+03 0.19104E-09 -.21615E-13
   2. 0.38034E-04 0.00000E+00 0.00000E+00 -.31200E+07 -.11698E-25 -.31200E+07 -.10590E+04 0.19104E-09 -.64845E-13
   3. 0.63390E-04 0.00000E+00 0.00000E+00 -.31199E+07 -.11698E-25 -.31199E+07 -.17650E+04 0.19104E-09 -.10807E-12
   4. 0.88746E-04 0.00000E+00 0.00000E+00 -.31198E+07 -.11698E-25 -.31199E+07 -.24710E+04 0.19104E-09 -.15130E-12
   5. 0.11410E-03 0.00000E+00 0.00000E+00 -.31197E+07 -.11697E-25 -.31198E+07 -.31770E+04 0.19103E-09 -.19453E-12
   6. 0.13946E-03 0.00000E+00 0.00000E+00 -.31196E+07 -.11697E-25 -.31197E+07 -.38830E+04 0.19103E-09 -.23776E-12
   7. 0.16481E-03 0.00000E+00 0.00000E+00 -.31194E+07 -.11697E-25 -.31196E+07 -.45890E+04 0.19102E-09 -.28099E-12
   8. 0.19017E-03 0.00000E+00 0.00000E+00 -.31192E+07 -.11696E-25 -.31195E+07 -.52950E+04 0.19102E-09 -.32422E-12
   9. 0.21552E-03 0.00000E+00 0.00000E+00 -.31190E+07 -.11696E-25 -.31194E+07 -.60010E+04 0.19101E-09 -.36745E-12
  10. 0.24088E-03 0.00000E+00 0.00000E+00 -.31187E+07 -.11695E-25 -.31193E+07 -.67070E+04 0.19100E-09 -.41068E-12
  11. 0.26624E-03 0.00000E+00 0.00000E+00 -.31184E+07 -.11695E-25 -.31191E+07 -.74130E+04 0.19099E-09 -.45391E-12
  12. 0.29159E-03 0.00000E+00 0.00000E+00 -.31181E+07 -.11694E-25 -.31189E+07 -.81190E+04 0.19098E-09 -.49714E-12
  13. 0.31695E-03 0.00000E+00 0.00000E+00 -.31178E+07 -.11693E-25 -.31187E+07 -.88250E+04 0.19097E-09 -.54037E-12
  14. 0.34230E-03 0.00000E+00 0.00000E+00 -.31174E+07 -.11693E-25 -.31185E+07 -.95310E+04 0.19095E-09 -.58360E-12
  15. 0.36766E-03 0.00000E+00 0.00000E+00 -.31170E+07 -.11692E-25 -.31183E+07 -.10237E+05 0.19094E-09 -.62683E-12
  16. 0.39302E-03 0.00000E+00 0.00000E+00 -.31166E+07 -.11691E-25 -.31181E+07 -.10943E+05 0.19093E-09 -.67006E-12
