   1. 0.12678E-04 0.00000E+00 0.00000E+00 0.17814E+07 0.66794E-26 0.17814E+07 -.11463E+03 -.10908E-09 -.70190E-14
   2. 0.38034E-04 0.00000E+00 0.00000E+00 0.17814E+07 0.66793E-26 0.17814E+07 -.26747E+03 -.10908E-09 -.16378E-13
   3. 0.63390E-04 0.00000E+00 0.00000E+00 0.17814E+07 0.66792E-26 0.17814E+07 -.43559E+03 -.10908E-09 -.26672E-13
   4. 0.88746E-04 0.00000E+00 0.00000E+00 0.17814E+07 0.66791E-26 0.17814E+07 -.60589E+03 -.10908E-09 -.37100E-13
   5. 0.11410E-03 0.00000E+00 0.00000E+00 0.17813E+07 0.66790E-26 0.17814E+07 -.77693E+03 -.10908E-09 -.47573E-13
   6. 0.13946E-03 0.00000E+00 0.00000E+00 0.17812E+07 0.66788E-26 0.17813E+07 -.94829E+03 -.10907E-09 -.58066E-13
   7. 0.16481E-03 0.00000E+00 0.00000E+00 0.17811E+07 0.66786E-26 0.17813E+07 -.11198E+04 -.10907E-09 -.68570E-13
   8. 0.19017E-03 0.00000E+00 0.00000E+00 0.17810E+07 0.66784E-26 0.17812E+07 -.12915E+04 -.10907E-09 -.79080E-13
   9. 0.21552E-03 0.00000E+00 0.00000E+00 0.17809E+07 0.66782E-26 0.17811E+07 -.14632E+04 -.10906E-09 -.89595E-13
  10. 0.24088E-03 0.00000E+00 0.00000E+00 0.17808E+07 0.66779E-26 0.17810E+07 -.16350E+04 -.10906E-09 -.10011E-12
  11. 0.26624E-03 0.00000E+00 0.00000E+00 0.17807E+07 0.66775E-26 0.17810E+07 -.18068E+04 -.10905E-09 -.11063E-12
  12. 0.29159E-03 0.00000E+00 0.00000E+00 0.17805E+07 0.66772E-26 0.17809E+07 -.19786E+04 -.10905E-09 -.12115E-12
  13. 0.31695E-03 0.00000E+00 0.00000E+00 0.17803E+07 0.66768E-26 0.17808E+07 -.21504E+04 -.10904E-09 -.13168E-12
  14. 0.34230E-03 0.00000E+00 0.00000E+00 0.17801E+07 0.66763E-26 0.17806E+07 -.23223E+04 -.10903E-09 -.14220E-12
  15. 0.36766E-03 0.00000E+00 0.00000E+00 0.17799E+07 0.66759E-26 0.17805E+07 -.24942E+04 -.10903E-09 -.15272E-12
  16. 0.39302E-03 0.00000E+00 0.00000E+00 0.17797E+07 0.66754E-26 0.17804E+07 -.26660E+04 -.10902E-09 -.16325E-12
  17. 0.41837E-03 0.00000E+00 0.00000E+00 0.17795E+07 0.66749E-26 0.17803E+07 -.28379E+04 -.10901E-09 -.17377E-12
  18. 0.44373E-03 0.00000E+00 0.00000E+00 0.17793E+07 0.66743E-26 0.17801E+07 -.30098E+04 -.10900E-09 -.18430E-12
  19. 0.46908E-03 0.00000E+00 0.00000E+00 0.17790E+07 0.66737E-26 0.17799E+07 -.31817E+04 -.10899E-09 -.19482E-12
  20. 0.49444E-03 0.00000E+00 0.00000E+00 0.17787E+07 0.66731E-26 0.17798E+07 -.33536E+04 -.10898E-09 -.20535E-12
  21. 0.51980E-03 0.00000E+00 0.00000E+00 0.17784E+07 0.66725E-26 0.17796E+07 -.35255E+04 -.10897E-09 -.21588E-12
  22. 0.54515E-03 0.00000E+00 0.00000E+00 0.17781E+07 0.66718E-26 0.17794E+07 -.36974E+04 -.10896E-09 -.22640E-12
  23. 0.57051E-03 0.00000E+00 0.00000E+00 0.17778E+07 0.66711E-26 0.17792E+07 -.38694E+04 -.10895E-09 -.23693E-12
  24. 0.59586E-03 0.00000E+00 0.00000E+00 0.17775E+07 0.66703E-26 0.17790E+07 -.40413E+04 -.10893E-09 -.24746E-12
  25. 0.62122E-03 0.00000E+00 0.00000E+00 0.17772E+07 0.66695E-26 0.17788E+07 -.42132E+04 -.10892E-09 -.25798E-12
  26. 0.64657E-03 0.00000E+00 0.00000E+00 0.17768E+07 0.66687E-26 0.17786E+07 -.43851E+04 -.10891E-09 -.26851E-12
  27. 0.67193E-03 0.00000E+00 0.00000E+00 0.17764E+07 0.66678E-26 0.17784E+07 -.45570E+04 -.10889E-09 -.27904E-12
  28. 0.69729E-03 0.00000E+00 0.00000E+00 0.17761E+07 0.66670E-26 0.17781E+07 -.47289E+04 -.10888E-09 -.28956E-12
  29. 0.72264E-03 0.00000E+00 0.00000E+00 0.17757E+07 0.66660E-26 0.17779E+07 -.49009E+04 -.10886E-09 -.30009E-12
  30. 0.74800E-03 0.00000E+00 0.00000E+00 0.17752E+07 0.66651E-26 0.17776E+07 -.50728E+04 -.10885E-09 -.31062E-12
  31. 0.77335E-03 0.00000E+00 0.00000E+00 0.17748E+07 0.66641E-26 0.17774E+07 -.52447E+04 -.10883E-09 -.32115E-12
  32. 0.79871E-03 0.00000E+00 0.00000E+00 0.17744E+07 0.66631E-26 0.17771E+07 -.54167E+04 -.10882E-09 -.33167E-12
  33. 0.82407E-03 0.00000E+00 0.00000E+00 0.17739E+07 0.66621E-26 0.17768E+07 -.55886E+04 -.10880E-09 -.34220E-12
  34. 0.84942E-03 0.00000E+00 0.00000E+00 0.17734E+07 0.66610E-26 0.17765E+07 -.57605E+04 -.10878E-09 -.35273E-12
  35. 0.87478E-03 0.00000E+00 0.00000E+00 0.17730E+07 0.66599E-26 0.17763E+07 -.59324E+04 -.10876E-09 -.36326E-12
  36. 0.90013E-03 0.00000E+00 0.00000E+00 0.17725E+07 0.66587E-26 0.17759E+07 -.61044E+04 -.10875E-09 -.37379E-12
  37. 0.92549E-03 0.00000E+00 0.00000E+00 0.17720E+07 0.66576E-26 0.17756E+07 -.62763E+04 -.10873E-09 -.38431E-12
  38. 0.95085E-03 0.00000E+00 0.00000E+00 0.17714E+07 0.66563E-26 0.17753E+07 -.64482E+04 -.10871E-09 -.39484E-12
  39. 0.97620E-03 0.00000E+00 0.00000E+00 0.17709E+07 0.66551E-26 0.17750E+07 -.66202E+04 -.10869E-09 -.40537E-12
  40. 0.10016E-02 0.00000E+00 0.00000E+00 0.17703E+07 0.66538E-26 0.17746E+07 -.67921E+04 -.10867E-09 -.41590E-12
  41. 0.10269E-02 0.00000E+00 0.00000E+00 0.17698E+07 0.66525E-26 0.17743E+07 -.69640E+04 -.10864E-09 -.42642E-12
  42. 0.10523E-02 0.00000E+00 0.00000E+00 0.17692E+07 0.66512E-26 0.17739E+07 -.71360E+04 -.10862E-09 -.43695E-12
  43. 0.10776E-02 0.00000E+00 0.00000E+00 0.17686E+07 0.66498E-26 0.17736E+07 -.73079E+04 -.10860E-09 -.44748E-12
  44. 0.11030E-02 0.00000E+00 0.00000E+00 0.17680E+07 0.66484E-26 0.17732E+07 -.74798E+04 -.10858E-09 -.45801E-12
  45. 0.11283E-02 0.00000E+00 0.00000E+00 0.17673E+07 0.66470E-26 0.17728E+07 -.76518E+04 -.10855E-09 -.46854E-12
  46. 0.11537E-02 0.00000E+00 0.00000E+00 0.17667E+07 0.66455E-26 0.17724E+07 -.78237E+04 -.10853E-09 -.47906E-12
  47. 0.11790E-02 0.00000E+00 0.00000E+00 0.17660E+07 0.66440E-26 0.17720E+07 -.79956E+04 -.10850E-09 -.48959E-12
  48. 0.12044E-02 0.00000E+00 0.00000E+00 0.17654E+07 0.66425E-26 0.17716E+07 -.81676E+04 -.10848E-09 -.50012E-12
  49. 0.12298E-02 0.00000E+00 0.00000E+00 0.17647E+07 0.66409E-26 0.17712E+07 -.83395E+04 -.10845E-09 -.51065E-12
  50. 0.12551E-02 0.00000E+00 0.00000E+00 0.17640E+07 0.66393E-26 0.17708E+07 -.85115E+04 -.10843E-09 -.52118E-12
  51. 0.12805E-02 0.00000E+00 0.00000E+00 0.17633E+07 0.66377E-26 0.17703E+07 -.86834E+04 -.10840E-09 -.53170E-12
  52. 0.13058E-02 0.00000E+00 0.00000E+00 0.17626E+07 0.66360E-26 0.17699E+07 -.88553E+04 -.10837E-09 -.54223E-12
  53. 0.13312E-02 0.00000E+00 0.00000E+00 0.17618E+07 0.66343E-26 0.17694E+07 -.90273E+04 -.10835E-09 -.55276E-12
  54. 0.13565E-02 0.00000E+00 0.00000E+00 0.17611E+07 0.66326E-26 0.17690E+07 -.91992E+04 -.10832E-09 -.56329E-12
  55. 0.13819E-02 0.00000E+00 0.00000E+00 0.17603E+07 0.66308E-26 0.17685E+07 -.93711E+04 -.10829E-09 -.57382E-12
  56. 0.14073E-02 0.00000E+00 0.00000E+00 0.17595E+07 0.66290E-26 0.17680E+07 -.95431E+04 -.10826E-09 -.58435E-12
  57. 0.14326E-02 0.00000E+00 0.00000E+00 0.17587E+07 0.66272E-26 0.17675E+07 -.97150E+04 -.10823E-09 -.59487E-12
  58. 0.14580E-02 0.00000E+00 0.00000E+00 0.17579E+07 0.66253E-26 0.17670E+07 -.98870E+04 -.10820E-09 -.60540E-12
  59. 0.14833E-02 0.00000E+00 0.00000E+00 0.17571E+07 0.66234E-26 0.17665E+07 -.10059E+05 -.10817E-09 -.61593E-12
  60. 0.15087E-02 0.00000E+00 0.00000E+00 0.17562E+07 0.66215E-26 0.17660E+07 -.10231E+05 -.10814E-09 -.62646E-12
  61. 0.15340E-02 0.00000E+00 0.00000E+00 0.17554E+07 0.66195E-26 0.17655E+07 -.10403E+05 -.10811E-09 -.63699E-12
  62. 0.15594E-02 0.00000E+00 0.00000E+00 0.17545E+07 0.66175E-26 0.17650E+07 -.10575E+05 -.10807E-09 -.64751E-12
  63. 0.15847E-02 0.00000E+00 0.00000E+00 0.17536E+07 0.66155E-26 0.17644E+07 -.10747E+05 -.10804E-09 -.65804E-12
  64. 0.16101E-02 0.00000E+00 0.00000E+00 0.17527E+07 0.66135E-26 0.17639E+07 -.10919E+05 -.10801E-09 -.66857E-12
  65. 0.16355E-02 0.00000E+00 0.00000E+00 0.17518E+07 0.66114E-26 0.17633E+07 -.11091E+05 -.10797E-09 -.67910E-12
  66. 0.16608E-02 0.00000E+00 0.00000E+00 0.17509E+07 0.66092E-26 0.17627E+07 -.11262E+05 -.10794E-09 -.68963E-12
  67. 0.16862E-02 0.00000E+00 0.00000E+00 0.17500E+07 0.66071E-26 0.17622E+07 -.11434E+05 -.10790E-09 -.70016E-12
  68. 0.17115E-02 0.00000E+00 0.00000E+00 0.17490E+07 0.66049E-26 0.17616E+07 -.11606E+05 -.10787E-09 -.71068E-12
  69. 0.17369E-02 0.00000E+00 0.00000E+00 0.17480E+07 0.66027E-26 0.17610E+07 -.11778E+05 -.10783E-09 -.72121E-12
  70. 0.17622E-02 0.00000E+00 0.00000E+00 0.17471E+07 0.66004E-26 0.17604E+07 -.11950E+05 -.10779E-09 -.73174E-12
  71. 0.17876E-02 0.00000E+00 0.00000E+00 0.17461E+07 0.65981E-26 0.17598E+07 -.12122E+05 -.10776E-09 -.74227E-12
  72. 0.18129E-02 0.00000E+00 0.00000E+00 0.17450E+07 0.65958E-26 0.17592E+07 -.12294E+05 -.10772E-09 -.75280E-12
  73. 0.18383E-02 0.00000E+00 0.00000E+00 0.17440E+07 0.65935E-26 0.17585E+07 -.12466E+05 -.10768E-09 -.76333E-12
  74. 0.18637E-02 0.00000E+00 0.00000E+00 0.17430E+07 0.65911E-26 0.17579E+07 -.12638E+05 -.10764E-09 -.77385E-12
  75. 0.18890E-02 0.00000E+00 0.00000E+00 0.17419E+07 0.65887E-26 0.17573E+07 -.12810E+05 -.10760E-09 -.78438E-12
  76. 0.19144E-02 0.00000E+00 0.00000E+00 0.17409E+07 0.65862E-26 0.17566E+07 -.12982E+05 -.10756E-09 -.79491E-12
