   1. 0.555E-02 0.117E+01 0.000E+00 0.140E+06 0.904E+02 0.000E+00 0.290E+04 0.107E+05 0.542E+06
   2. 0.547E-02 0.464E+01 0.000E+00 0.128E+06 0.621E+03 0.000E+00 0.103E+05 0.415E+05 0.519E+06
   3. 0.498E-02 0.375E+01 0.000E+00 0.108E+06 0.677E+03 0.000E+00 0.680E+04 0.303E+05 0.476E+06
   4. 0.594E-02 0.174E+01 0.000E+00 0.157E+06 0.685E+03 0.000E+00 0.468E+04 0.168E+05 0.577E+06
   5. 0.640E-02 0.181E+01 0.000E+00 0.183E+06 0.754E+03 0.000E+00 0.174E+04 0.195E+05 0.621E+06
   8. 0.688E-02 0.186E+01 0.000E+00 0.210E+06 -.201E+05 0.000E+00 0.301E+04 0.255E+05 0.663E+06
  10. 0.450E-02 0.375E+01 0.000E+00 0.883E+05 0.422E+03 0.000E+00 0.548E+04 0.273E+05 0.430E+06
  11. 0.403E-02 0.375E+01 0.000E+00 0.708E+05 0.370E+03 0.000E+00 0.439E+04 0.244E+05 0.385E+06
  12. 0.355E-02 0.375E+01 0.000E+00 0.553E+05 0.273E+03 0.000E+00 0.341E+04 0.216E+05 0.340E+06
  13. 0.308E-02 0.375E+01 0.000E+00 0.416E+05 0.207E+03 0.000E+00 0.256E+04 0.187E+05 0.295E+06
  14. 0.261E-02 0.375E+01 0.000E+00 0.299E+05 0.145E+03 0.000E+00 0.183E+04 0.158E+05 0.249E+06
  15. 0.213E-02 0.375E+01 0.000E+00 0.201E+05 0.954E+02 0.000E+00 0.123E+04 0.130E+05 0.204E+06
  16. 0.166E-02 0.375E+01 0.000E+00 0.122E+05 0.553E+02 0.000E+00 0.741E+03 0.101E+05 0.159E+06
  17. 0.118E-02 0.375E+01 0.000E+00 0.631E+04 0.285E+02 0.000E+00 0.380E+03 0.721E+04 0.113E+06
  18. 0.711E-03 0.375E+01 0.000E+00 0.225E+04 0.660E+01 0.000E+00 0.141E+03 0.433E+04 0.679E+05
  19. 0.316E-03 0.375E+01 0.000E+00 0.482E+03 -.533E+01 0.000E+00 0.300E+02 0.194E+04 0.302E+05
  26. 0.976E-02 0.127E+01 0.000E+00 0.113E+06 0.217E+03 0.000E+00 0.275E+04 0.133E+05 0.587E+06
  27. 0.928E-02 0.135E+01 0.000E+00 0.107E+06 0.149E+04 0.000E+00 0.220E+04 0.144E+05 0.617E+06
  28. 0.881E-02 0.163E+01 0.000E+00 0.101E+06 0.155E+04 0.000E+00 0.277E+04 0.186E+05 0.650E+06
  30. 0.833E-02 0.188E+01 0.000E+00 0.941E+05 0.142E+04 0.000E+00 0.300E+04 0.225E+05 0.687E+06
  32. 0.784E-02 0.187E+01 0.000E+00 0.867E+05 0.131E+04 0.000E+00 0.279E+04 0.239E+05 0.730E+06
  34. 0.736E-02 0.187E+01 0.000E+00 0.783E+05 0.762E+04 0.000E+00 0.478E+04 0.254E+05 0.777E+06
 193. 0.252E-01 0.536E+00 0.000E+00 -.221E+04 -.608E+03 0.000E+00 0.232E+05 -.217E+09 0.255E+09
 194. 0.247E-01 0.536E+00 0.000E+00 -.238E+04 0.306E+02 0.000E+00 0.246E+05 -.501E+08 0.936E+08
 195. 0.242E-01 0.536E+00 0.000E+00 -.137E+04 0.265E+02 0.000E+00 0.157E+05 -.177E+08 0.335E+08
 196. 0.237E-01 0.536E+00 0.000E+00 -.513E+03 0.635E+02 0.000E+00 0.790E+04 -.603E+07 0.129E+08
 197. 0.232E-01 0.536E+00 0.000E+00 -.375E+02 0.536E+02 0.000E+00 0.311E+04 -.227E+07 0.490E+07
 198. 0.227E-01 0.536E+00 0.000E+00 0.158E+03 0.470E+02 0.000E+00 0.771E+03 -.810E+06 0.198E+07
 199. 0.222E-01 0.536E+00 0.000E+00 0.205E+03 0.388E+02 0.000E+00 -.128E+03 -.293E+06 0.884E+06
 200. 0.217E-01 0.536E+00 0.000E+00 0.193E+03 0.336E+02 0.000E+00 -.330E+03 -.100E+06 0.497E+06
 201. 0.212E-01 0.536E+00 0.000E+00 0.167E+03 0.304E+02 0.000E+00 -.275E+03 -.329E+05 0.363E+06
 202. 0.207E-01 0.536E+00 0.000E+00 0.145E+03 0.288E+02 0.000E+00 -.169E+03 -.914E+04 0.321E+06
 203. 0.202E-01 0.536E+00 0.000E+00 0.131E+03 0.281E+02 0.000E+00 -.848E+02 -.107E+04 0.312E+06
 204. 0.197E-01 0.536E+00 0.000E+00 0.123E+03 0.277E+02 0.000E+00 -.347E+02 0.166E+04 0.314E+06
 205. 0.193E-01 0.536E+00 0.000E+00 0.120E+03 0.275E+02 0.000E+00 -.104E+02 0.259E+04 0.320E+06
 206. 0.188E-01 0.536E+00 0.000E+00 0.118E+03 0.273E+02 0.000E+00 -.953E+00 0.294E+04 0.328E+06
 207. 0.183E-01 0.536E+00 0.000E+00 0.117E+03 0.271E+02 0.000E+00 0.171E+01 0.310E+04 0.337E+06
 208. 0.178E-01 0.536E+00 0.000E+00 0.116E+03 0.268E+02 0.000E+00 0.190E+01 0.321E+04 0.346E+06
 209. 0.173E-01 0.536E+00 0.000E+00 0.114E+03 0.266E+02 0.000E+00 0.153E+01 0.331E+04 0.356E+06
 210. 0.168E-01 0.536E+00 0.000E+00 0.113E+03 0.263E+02 0.000E+00 0.120E+01 0.341E+04 0.366E+06
 211. 0.163E-01 0.536E+00 0.000E+00 0.112E+03 0.260E+02 0.000E+00 0.103E+01 0.351E+04 0.377E+06
 212. 0.158E-01 0.536E+00 0.000E+00 0.110E+03 0.256E+02 0.000E+00 0.957E+00 0.362E+04 0.389E+06
 213. 0.153E-01 0.536E+00 0.000E+00 0.109E+03 0.253E+02 0.000E+00 0.939E+00 0.373E+04 0.401E+06
 214. 0.148E-01 0.536E+00 0.000E+00 0.107E+03 0.249E+02 0.000E+00 0.938E+00 0.386E+04 0.415E+06
 215. 0.143E-01 0.536E+00 0.000E+00 0.106E+03 0.245E+02 0.000E+00 0.941E+00 0.399E+04 0.429E+06
 216. 0.138E-01 0.536E+00 0.000E+00 0.104E+03 0.241E+02 0.000E+00 0.947E+00 0.413E+04 0.444E+06
 217. 0.133E-01 0.536E+00 0.000E+00 0.102E+03 0.237E+02 0.000E+00 0.949E+00 0.428E+04 0.461E+06
 218. 0.129E-01 0.536E+00 0.000E+00 0.998E+02 0.232E+02 0.000E+00 0.116E+01 0.444E+04 0.478E+06
 219. 0.124E-01 0.536E+00 0.000E+00 0.975E+02 0.227E+02 0.000E+00 0.214E+01 0.462E+04 0.497E+06
 220. 0.119E-01 0.540E+00 0.000E+00 0.950E+02 0.222E+02 0.000E+00 0.613E+01 0.484E+04 0.518E+06
 221. 0.114E-01 0.551E+00 0.000E+00 0.923E+02 0.215E+02 0.000E+00 0.177E+02 0.516E+04 0.540E+06
 222. 0.109E-01 0.591E+00 0.000E+00 0.928E+02 0.174E+02 0.000E+00 0.588E+02 0.582E+04 0.563E+06
 223. 0.105E-01 0.754E+00 0.000E+00 0.207E+03 -.100E+03 0.000E+00 0.257E+03 0.820E+04 0.589E+06
 224. 0.103E-01 0.181E+01 0.000E+00 0.349E+03 -.242E+03 0.000E+00 -.265E+03 0.183E+05 0.606E+06
