   1. 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.18011E-03 0.95872E+05 0.35946E-27 0.95872E+05 0.16458E-04 -.58705E-11 0.10078E-20
   2. 0.71250E-02 0.00000E+00 0.00000E+00 -.25733E-06 0.17923E-03 0.13501E+06 0.27178E-27 0.72487E+05 -.14576E+07 -.44385E-11 -.89255E-10
   3. 0.12678E-04 0.00000E+00 0.00000E+00 -.53280E-09 0.18011E-03 0.95872E+05 0.35946E-27 0.95872E+05 -.35870E+04 -.58705E-11 -.21964E-12
   4. 0.25356E-04 0.00000E+00 0.00000E+00 -.10656E-08 0.18011E-03 0.95872E+05 0.35946E-27 0.95872E+05 -.71741E+04 -.58705E-11 -.43929E-12
   5. 0.38034E-04 0.00000E+00 0.00000E+00 -.15984E-08 0.18011E-03 0.95872E+05 0.35946E-27 0.95872E+05 -.10761E+05 -.58705E-11 -.65893E-12
   6. 0.50712E-04 0.00000E+00 0.00000E+00 -.21312E-08 0.18011E-03 0.95871E+05 0.35946E-27 0.95872E+05 -.14348E+05 -.58705E-11 -.87857E-12
   7. 0.63390E-04 0.00000E+00 0.00000E+00 -.26640E-08 0.18011E-03 0.95871E+05 0.35946E-27 0.95871E+05 -.17935E+05 -.58704E-11 -.10982E-11
   8. 0.76068E-04 0.00000E+00 0.00000E+00 -.31967E-08 0.18011E-03 0.95870E+05 0.35946E-27 0.95871E+05 -.21522E+05 -.58704E-11 -.13179E-11
   9. 0.88746E-04 0.00000E+00 0.00000E+00 -.37295E-08 0.18011E-03 0.95869E+05 0.35946E-27 0.95871E+05 -.25109E+05 -.58704E-11 -.15375E-11
  10. 0.10142E-03 0.00000E+00 0.00000E+00 -.42623E-08 0.18011E-03 0.95869E+05 0.35946E-27 0.95870E+05 -.28696E+05 -.58703E-11 -.17571E-11
  11. 0.11410E-03 0.00000E+00 0.00000E+00 -.47950E-08 0.18011E-03 0.95868E+05 0.35945E-27 0.95869E+05 -.32283E+05 -.58703E-11 -.19768E-11
  12. 0.12678E-03 0.00000E+00 0.00000E+00 -.53277E-08 0.18011E-03 0.95867E+05 0.35945E-27 0.95869E+05 -.35870E+05 -.58703E-11 -.21964E-11
  13. 0.13946E-03 0.00000E+00 0.00000E+00 -.58605E-08 0.18011E-03 0.95865E+05 0.35945E-27 0.95868E+05 -.39457E+05 -.58702E-11 -.24161E-11
  14. 0.15214E-03 0.00000E+00 0.00000E+00 -.63932E-08 0.18011E-03 0.95864E+05 0.35944E-27 0.95867E+05 -.43044E+05 -.58702E-11 -.26357E-11
