   1. 0.12678E-04 0.00000E+00 0.00000E+00 -.10017E+06 -.37556E-27 -.10017E+06 -.50279E+03 0.61334E-11 -.30787E-13
   2. 0.38034E-04 0.00000E+00 0.00000E+00 -.10016E+06 -.37556E-27 -.10016E+06 -.15709E+04 0.61333E-11 -.96187E-13
   3. 0.63390E-04 0.00000E+00 0.00000E+00 -.10016E+06 -.37555E-27 -.10016E+06 -.26389E+04 0.61333E-11 -.16159E-12
   4. 0.88746E-04 0.00000E+00 0.00000E+00 -.10016E+06 -.37555E-27 -.10016E+06 -.37070E+04 0.61332E-11 -.22699E-12
   5. 0.11410E-03 0.00000E+00 0.00000E+00 -.10016E+06 -.37554E-27 -.10016E+06 -.47750E+04 0.61330E-11 -.29239E-12
   6. 0.13946E-03 0.00000E+00 0.00000E+00 -.10015E+06 -.37553E-27 -.10016E+06 -.58431E+04 0.61329E-11 -.35779E-12
   7. 0.16481E-03 0.00000E+00 0.00000E+00 -.10015E+06 -.37552E-27 -.10015E+06 -.69112E+04 0.61327E-11 -.42319E-12
   8. 0.19017E-03 0.00000E+00 0.00000E+00 -.10014E+06 -.37550E-27 -.10015E+06 -.79792E+04 0.61324E-11 -.48859E-12
   9. 0.21552E-03 0.00000E+00 0.00000E+00 -.10013E+06 -.37549E-27 -.10015E+06 -.90473E+04 0.61322E-11 -.55399E-12
  10. 0.24088E-03 0.00000E+00 0.00000E+00 -.10012E+06 -.37547E-27 -.10014E+06 -.10115E+05 0.61319E-11 -.61939E-12
  11. 0.26624E-03 0.00000E+00 0.00000E+00 -.10012E+06 -.37545E-27 -.10014E+06 -.11183E+05 0.61316E-11 -.68479E-12
  12. 0.29159E-03 0.00000E+00 0.00000E+00 -.10011E+06 -.37543E-27 -.10013E+06 -.12251E+05 0.61312E-11 -.75019E-12
  13. 0.31695E-03 0.00000E+00 0.00000E+00 -.10009E+06 -.37541E-27 -.10012E+06 -.13320E+05 0.61308E-11 -.81559E-12
  14. 0.34230E-03 0.00000E+00 0.00000E+00 -.10008E+06 -.37538E-27 -.10012E+06 -.14388E+05 0.61304E-11 -.88099E-12
  15. 0.36766E-03 0.00000E+00 0.00000E+00 -.10007E+06 -.37535E-27 -.10011E+06 -.15456E+05 0.61300E-11 -.94639E-12
  16. 0.39302E-03 0.00000E+00 0.00000E+00 -.10006E+06 -.37532E-27 -.10010E+06 -.16524E+05 0.61295E-11 -.10118E-11
  17. 0.41837E-03 0.00000E+00 0.00000E+00 -.10004E+06 -.37529E-27 -.10009E+06 -.17592E+05 0.61290E-11 -.10772E-11
  18. 0.44373E-03 0.00000E+00 0.00000E+00 -.10003E+06 -.37526E-27 -.10008E+06 -.18660E+05 0.61284E-11 -.11426E-11
  19. 0.46908E-03 0.00000E+00 0.00000E+00 -.10001E+06 -.37522E-27 -.10008E+06 -.19728E+05 0.61279E-11 -.12080E-11
  20. 0.49444E-03 0.00000E+00 0.00000E+00 -.99994E+05 -.37519E-27 -.10007E+06 -.20796E+05 0.61272E-11 -.12734E-11
  21. 0.51980E-03 0.00000E+00 0.00000E+00 -.99976E+05 -.37515E-27 -.10006E+06 -.21864E+05 0.61266E-11 -.13388E-11
  22. 0.54515E-03 0.00000E+00 0.00000E+00 -.99957E+05 -.37511E-27 -.10004E+06 -.22932E+05 0.61259E-11 -.14042E-11
  23. 0.57051E-03 0.00000E+00 0.00000E+00 -.99937E+05 -.37506E-27 -.10003E+06 -.24000E+05 0.61252E-11 -.14696E-11
  24. 0.59586E-03 0.00000E+00 0.00000E+00 -.99917E+05 -.37502E-27 -.10002E+06 -.25068E+05 0.61245E-11 -.15350E-11
  25. 0.62122E-03 0.00000E+00 0.00000E+00 -.99895E+05 -.37497E-27 -.10001E+06 -.26136E+05 0.61237E-11 -.16004E-11
  26. 0.64657E-03 0.00000E+00 0.00000E+00 -.99872E+05 -.37492E-27 -.99995E+05 -.27204E+05 0.61229E-11 -.16658E-11
  27. 0.67193E-03 0.00000E+00 0.00000E+00 -.99849E+05 -.37487E-27 -.99981E+05 -.28272E+05 0.61221E-11 -.17312E-11
  28. 0.69729E-03 0.00000E+00 0.00000E+00 -.99825E+05 -.37482E-27 -.99967E+05 -.29341E+05 0.61212E-11 -.17966E-11
  29. 0.72264E-03 0.00000E+00 0.00000E+00 -.99800E+05 -.37476E-27 -.99952E+05 -.30409E+05 0.61203E-11 -.18620E-11
  30. 0.74800E-03 0.00000E+00 0.00000E+00 -.99774E+05 -.37470E-27 -.99937E+05 -.31477E+05 0.61194E-11 -.19274E-11
  31. 0.77335E-03 0.00000E+00 0.00000E+00 -.99747E+05 -.37465E-27 -.99922E+05 -.32545E+05 0.61184E-11 -.19928E-11
  32. 0.79871E-03 0.00000E+00 0.00000E+00 -.99719E+05 -.37458E-27 -.99905E+05 -.33613E+05 0.61174E-11 -.20582E-11
  33. 0.82407E-03 0.00000E+00 0.00000E+00 -.99690E+05 -.37452E-27 -.99889E+05 -.34681E+05 0.61164E-11 -.21236E-11
  34. 0.84942E-03 0.00000E+00 0.00000E+00 -.99660E+05 -.37446E-27 -.99871E+05 -.35749E+05 0.61154E-11 -.21890E-11
  35. 0.87478E-03 0.00000E+00 0.00000E+00 -.99630E+05 -.37439E-27 -.99853E+05 -.36817E+05 0.61143E-11 -.22544E-11
  36. 0.90013E-03 0.00000E+00 0.00000E+00 -.99598E+05 -.37432E-27 -.99835E+05 -.37885E+05 0.61131E-11 -.23198E-11
