   1. 0.12678E-04 0.00000E+00 0.00000E+00 -.43663E+06 -.16371E-26 -.43663E+06 -.26615E+04 0.26736E-10 -.16297E-12
   2. 0.38034E-04 0.00000E+00 0.00000E+00 -.43662E+06 -.16371E-26 -.43663E+06 -.62102E+04 0.26736E-10 -.38026E-12
   3. 0.63390E-04 0.00000E+00 0.00000E+00 -.43662E+06 -.16371E-26 -.43662E+06 -.10114E+05 0.26735E-10 -.61928E-12
   4. 0.88746E-04 0.00000E+00 0.00000E+00 -.43661E+06 -.16370E-26 -.43662E+06 -.14068E+05 0.26735E-10 -.86141E-12
   5. 0.11410E-03 0.00000E+00 0.00000E+00 -.43659E+06 -.16370E-26 -.43661E+06 -.18039E+05 0.26734E-10 -.11046E-11
   6. 0.13946E-03 0.00000E+00 0.00000E+00 -.43657E+06 -.16370E-26 -.43660E+06 -.22018E+05 0.26734E-10 -.13482E-11
   7. 0.16481E-03 0.00000E+00 0.00000E+00 -.43655E+06 -.16369E-26 -.43658E+06 -.26001E+05 0.26733E-10 -.15921E-11
   8. 0.19017E-03 0.00000E+00 0.00000E+00 -.43653E+06 -.16369E-26 -.43657E+06 -.29986E+05 0.26732E-10 -.18361E-11
   9. 0.21552E-03 0.00000E+00 0.00000E+00 -.43650E+06 -.16368E-26 -.43655E+06 -.33973E+05 0.26731E-10 -.20803E-11
  10. 0.24088E-03 0.00000E+00 0.00000E+00 -.43647E+06 -.16367E-26 -.43653E+06 -.37961E+05 0.26730E-10 -.23245E-11
  11. 0.26624E-03 0.00000E+00 0.00000E+00 -.43643E+06 -.16366E-26 -.43651E+06 -.41950E+05 0.26729E-10 -.25687E-11
  12. 0.29159E-03 0.00000E+00 0.00000E+00 -.43640E+06 -.16366E-26 -.43649E+06 -.45940E+05 0.26727E-10 -.28130E-11
  13. 0.31695E-03 0.00000E+00 0.00000E+00 -.43635E+06 -.16365E-26 -.43646E+06 -.49930E+05 0.26725E-10 -.30573E-11
  14. 0.34230E-03 0.00000E+00 0.00000E+00 -.43631E+06 -.16364E-26 -.43643E+06 -.53920E+05 0.26724E-10 -.33016E-11
