   1. 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87326E+06 -.32742E-26 -.87326E+06 -.23137E+04 0.53472E-10 -.14167E-12
   2. 0.71250E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17900E-03 -.39801E+06 -.14487E-26 -.38639E+06 -.93564E+06 0.23660E-10 -.57291E-10
   3. 0.25356E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87325E+06 -.32742E-26 -.87326E+06 -.38562E+04 0.53472E-10 -.23612E-12
   4. 0.50712E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87324E+06 -.32742E-26 -.87325E+06 -.70954E+04 0.53471E-10 -.43447E-12
   5. 0.76068E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87322E+06 -.32741E-26 -.87324E+06 -.10511E+05 0.53470E-10 -.64361E-12
   6. 0.10142E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87320E+06 -.32741E-26 -.87322E+06 -.13956E+05 0.53469E-10 -.85454E-12
   7. 0.12678E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87317E+06 -.32740E-26 -.87320E+06 -.17411E+05 0.53468E-10 -.10661E-11
   8. 0.15214E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87313E+06 -.32739E-26 -.87318E+06 -.20872E+05 0.53467E-10 -.12780E-11
   9. 0.17749E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87308E+06 -.32738E-26 -.87315E+06 -.24336E+05 0.53465E-10 -.14901E-11
  10. 0.20285E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87303E+06 -.32737E-26 -.87312E+06 -.27801E+05 0.53463E-10 -.17023E-11
  11. 0.22820E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87297E+06 -.32735E-26 -.87308E+06 -.31267E+05 0.53461E-10 -.19146E-11
  12. 0.25356E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87290E+06 -.32734E-26 -.87304E+06 -.34735E+05 0.53458E-10 -.21269E-11
  13. 0.27891E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87283E+06 -.32732E-26 -.87300E+06 -.38203E+05 0.53456E-10 -.23392E-11
  14. 0.30427E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87275E+06 -.32730E-26 -.87295E+06 -.41671E+05 0.53453E-10 -.25516E-11
  15. 0.32963E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87266E+06 -.32728E-26 -.87289E+06 -.45140E+05 0.53449E-10 -.27640E-11
  16. 0.35498E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87257E+06 -.32726E-26 -.87284E+06 -.48609E+05 0.53446E-10 -.29764E-11
  17. 0.38034E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87247E+06 -.32724E-26 -.87277E+06 -.52078E+05 0.53442E-10 -.31889E-11
  18. 0.40569E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87236E+06 -.32721E-26 -.87271E+06 -.55547E+05 0.53438E-10 -.34013E-11
  19. 0.43105E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87224E+06 -.32719E-26 -.87264E+06 -.59017E+05 0.53434E-10 -.36137E-11
  20. 0.45641E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87212E+06 -.32716E-26 -.87256E+06 -.62486E+05 0.53429E-10 -.38262E-11
  21. 0.48176E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87199E+06 -.32713E-26 -.87248E+06 -.65956E+05 0.53424E-10 -.40386E-11
  22. 0.50712E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87186E+06 -.32710E-26 -.87240E+06 -.69426E+05 0.53419E-10 -.42511E-11
  23. 0.53247E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87171E+06 -.32706E-26 -.87231E+06 -.72896E+05 0.53414E-10 -.44636E-11
  24. 0.55783E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87156E+06 -.32703E-26 -.87222E+06 -.76366E+05 0.53408E-10 -.46761E-11
  25. 0.58319E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87141E+06 -.32699E-26 -.87212E+06 -.79836E+05 0.53402E-10 -.48885E-11
  26. 0.60854E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87124E+06 -.32696E-26 -.87202E+06 -.83306E+05 0.53396E-10 -.51010E-11
  27. 0.63390E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87107E+06 -.32692E-26 -.87192E+06 -.86776E+05 0.53390E-10 -.53135E-11
  28. 0.65925E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87089E+06 -.32688E-26 -.87181E+06 -.90246E+05 0.53383E-10 -.55260E-11
  29. 0.68461E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87071E+06 -.32683E-26 -.87170E+06 -.93716E+05 0.53376E-10 -.57385E-11
  30. 0.70996E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87052E+06 -.32679E-26 -.87158E+06 -.97186E+05 0.53369E-10 -.59510E-11
  31. 0.73532E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87032E+06 -.32674E-26 -.87146E+06 -.10066E+06 0.53361E-10 -.61634E-11
  32. 0.76068E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.87011E+06 -.32670E-26 -.87133E+06 -.10413E+06 0.53354E-10 -.63759E-11
  33. 0.78603E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86990E+06 -.32665E-26 -.87120E+06 -.10760E+06 0.53346E-10 -.65884E-11
  34. 0.81139E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86968E+06 -.32660E-26 -.87107E+06 -.11107E+06 0.53337E-10 -.68009E-11
  35. 0.83674E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86945E+06 -.32655E-26 -.87093E+06 -.11454E+06 0.53329E-10 -.70134E-11
  36. 0.86210E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86922E+06 -.32649E-26 -.87078E+06 -.11801E+06 0.53320E-10 -.72259E-11
  37. 0.88746E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86898E+06 -.32644E-26 -.87064E+06 -.12148E+06 0.53311E-10 -.74384E-11
  38. 0.91281E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86873E+06 -.32638E-26 -.87048E+06 -.12495E+06 0.53302E-10 -.76509E-11
  39. 0.93817E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86847E+06 -.32632E-26 -.87033E+06 -.12842E+06 0.53292E-10 -.78634E-11
  40. 0.96352E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86821E+06 -.32626E-26 -.87017E+06 -.13189E+06 0.53282E-10 -.80759E-11
  41. 0.98888E-03 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86794E+06 -.32620E-26 -.87000E+06 -.13536E+06 0.53272E-10 -.82884E-11
  42. 0.10142E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86767E+06 -.32614E-26 -.86984E+06 -.13883E+06 0.53262E-10 -.85009E-11
  43. 0.10396E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86739E+06 -.32607E-26 -.86966E+06 -.14230E+06 0.53251E-10 -.87134E-11
  44. 0.10649E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86710E+06 -.32600E-26 -.86949E+06 -.14577E+06 0.53241E-10 -.89259E-11
  45. 0.10903E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86680E+06 -.32594E-26 -.86930E+06 -.14924E+06 0.53230E-10 -.91384E-11
  46. 0.11157E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86650E+06 -.32587E-26 -.86912E+06 -.15271E+06 0.53218E-10 -.93509E-11
  47. 0.11410E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86619E+06 -.32580E-26 -.86893E+06 -.15618E+06 0.53206E-10 -.95634E-11
  48. 0.11664E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86587E+06 -.32572E-26 -.86873E+06 -.15965E+06 0.53195E-10 -.97759E-11
  49. 0.11917E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86554E+06 -.32565E-26 -.86853E+06 -.16312E+06 0.53182E-10 -.99884E-11
  50. 0.12171E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86521E+06 -.32557E-26 -.86833E+06 -.16659E+06 0.53170E-10 -.10201E-10
  51. 0.12424E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86487E+06 -.32549E-26 -.86812E+06 -.17006E+06 0.53157E-10 -.10413E-10
  52. 0.12678E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86453E+06 -.32542E-26 -.86791E+06 -.17353E+06 0.53144E-10 -.10626E-10
  53. 0.12931E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86418E+06 -.32533E-26 -.86770E+06 -.17700E+06 0.53131E-10 -.10838E-10
  54. 0.13185E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86382E+06 -.32525E-26 -.86748E+06 -.18048E+06 0.53118E-10 -.11051E-10
  55. 0.13439E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86345E+06 -.32517E-26 -.86725E+06 -.18395E+06 0.53104E-10 -.11263E-10
  56. 0.13692E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86308E+06 -.32508E-26 -.86703E+06 -.18742E+06 0.53090E-10 -.11476E-10
  57. 0.13946E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86270E+06 -.32500E-26 -.86679E+06 -.19089E+06 0.53076E-10 -.11688E-10
  58. 0.14199E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86231E+06 -.32491E-26 -.86656E+06 -.19436E+06 0.53061E-10 -.11901E-10
  59. 0.14453E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86191E+06 -.32482E-26 -.86631E+06 -.19783E+06 0.53046E-10 -.12113E-10
  60. 0.14706E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86151E+06 -.32472E-26 -.86607E+06 -.20130E+06 0.53031E-10 -.12326E-10
  61. 0.14960E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17917E-03 -.86110E+06 -.32463E-26 -.86582E+06 -.20477E+06 0.53016E-10 -.12538E-10
  62. 0.15214E-02 0.00000E+00 0.00000E+00 0.00000E+00 0.17916E-03 -.86069E+06 -.32453E-26 -.86556E+06 -.20824E+06 0.53001E-10 -.12751E-10
