   1. 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 -.322E+03 0.722E+01 0.000E+00 -.216E+02 -.503E+02 0.335E+01
   2. 0.712E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.191E+06 -.310E+05 0.000E+00 0.143E+05 0.191E+05 0.941E+06
   3. 0.237E-03 0.000E+00 0.000E+00 -.268E-17 0.305E-16 0.191E+06 -.310E+05 0.000E+00 0.143E+05 0.191E+05 0.941E+06
   4. 0.475E-03 0.000E+00 0.000E+00 -.567E-17 0.265E-16 0.871E+03 0.388E+02 0.000E+00 0.657E+01 0.921E+03 0.665E+05
   5. 0.713E-03 0.000E+00 0.000E+00 -.271E-17 0.216E-16 0.871E+03 0.388E+02 0.000E+00 0.657E+01 0.921E+03 0.665E+05
   6. 0.950E-03 0.000E+00 0.000E+00 -.290E-17 0.238E-16 0.431E+04 0.272E+02 0.000E+00 0.181E+03 0.377E+04 0.133E+06
   7. 0.119E-02 0.000E+00 0.000E+00 -.322E-17 0.241E-16 0.431E+04 0.272E+02 0.000E+00 0.181E+03 0.377E+04 0.133E+06
   8. 0.143E-02 0.000E+00 0.000E+00 -.320E-17 0.239E-16 0.990E+04 -.319E+01 0.000E+00 0.304E+03 0.531E+04 0.199E+06
   9. 0.166E-02 0.000E+00 0.000E+00 -.316E-17 0.239E-16 0.990E+04 -.319E+01 0.000E+00 0.304E+03 0.531E+04 0.199E+06
  10. 0.190E-02 0.000E+00 0.000E+00 -.317E-17 0.239E-16 0.174E+05 0.763E+01 0.000E+00 0.529E+03 0.713E+04 0.266E+06
  11. 0.214E-02 0.000E+00 0.000E+00 -.317E-17 0.239E-16 0.174E+05 0.763E+01 0.000E+00 0.529E+03 0.713E+04 0.266E+06
  12. 0.237E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.269E+05 0.119E+02 0.000E+00 0.796E+03 0.890E+04 0.333E+06
  13. 0.261E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.269E+05 0.119E+02 0.000E+00 0.796E+03 0.890E+04 0.333E+06
  14. 0.285E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.385E+05 0.205E+02 0.000E+00 0.112E+04 0.107E+05 0.399E+06
  15. 0.309E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.385E+05 0.205E+02 0.000E+00 0.112E+04 0.107E+05 0.399E+06
  16. 0.332E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.520E+05 0.248E+02 0.000E+00 0.149E+04 0.124E+05 0.466E+06
  17. 0.356E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.520E+05 0.248E+02 0.000E+00 0.149E+04 0.124E+05 0.466E+06
  18. 0.380E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.675E+05 0.473E+02 0.000E+00 0.193E+04 0.142E+05 0.533E+06
  19. 0.404E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.675E+05 0.473E+02 0.000E+00 0.193E+04 0.142E+05 0.533E+06
  20. 0.427E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.850E+05 0.188E+02 0.000E+00 0.238E+04 0.160E+05 0.600E+06
  21. 0.451E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.850E+05 0.188E+02 0.000E+00 0.238E+04 0.160E+05 0.600E+06
  22. 0.475E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.105E+06 -.360E+02 0.000E+00 0.173E+04 0.868E+04 0.667E+06
  23. 0.499E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.105E+06 -.360E+02 0.000E+00 0.173E+04 0.868E+04 0.667E+06
  24. 0.522E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.126E+06 -.576E+03 0.000E+00 0.142E+04 0.754E+04 0.735E+06
  25. 0.546E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.126E+06 -.576E+03 0.000E+00 0.142E+04 0.754E+04 0.735E+06
  26. 0.570E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 0.150E+06 0.450E+03 0.000E+00 0.219E+04 0.802E+04 0.802E+06
  27. 0.594E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.150E+06 0.450E+03 0.000E+00 0.219E+04 0.802E+04 0.802E+06
  28. 0.617E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.172E+06 -.102E+04 0.000E+00 -.393E+02 0.171E+05 0.869E+06
  29. 0.641E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.172E+06 -.102E+04 0.000E+00 -.393E+02 0.171E+05 0.869E+06
  30. 0.665E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.237E+06 0.244E+05 0.000E+00 -.930E+04 0.169E+05 0.934E+06
  31. 0.689E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.237E+06 0.244E+05 0.000E+00 -.930E+04 0.169E+05 0.934E+06
  89. 0.100E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.392E+05 -.872E+03 0.000E+00 0.131E+04 0.133E+05 0.627E+06
  90. 0.736E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.392E+05 -.872E+03 0.000E+00 0.131E+04 0.133E+05 0.627E+06
  91. 0.760E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.809E+05 -.284E+04 0.000E+00 -.328E+04 -.403E+04 0.844E+06
  92. 0.784E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.809E+05 -.284E+04 0.000E+00 -.328E+04 -.403E+04 0.844E+06
  93. 0.808E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.913E+05 0.136E+04 0.000E+00 -.133E+01 -.569E+03 0.794E+06
  94. 0.832E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.913E+05 0.136E+04 0.000E+00 -.133E+01 -.569E+03 0.794E+06
  95. 0.856E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.988E+05 0.126E+04 0.000E+00 -.297E+03 -.108E+04 0.750E+06
  96. 0.880E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.988E+05 0.126E+04 0.000E+00 -.297E+03 -.108E+04 0.750E+06
  97. 0.904E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 0.105E+06 0.127E+04 0.000E+00 0.133E+04 0.988E+04 0.710E+06
  98. 0.928E-02 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.105E+06 0.127E+04 0.000E+00 0.133E+04 0.988E+04 0.710E+06
  99. 0.952E-02 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.113E+06 0.262E+04 0.000E+00 -.216E+04 -.881E+04 0.675E+06
 100. 0.976E-02 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.113E+06 0.262E+04 0.000E+00 -.216E+04 -.881E+04 0.675E+06
 146. 0.254E-01 0.000E+00 0.000E+00 -.314E-17 0.235E-16 -.111E+04 -.641E+03 0.000E+00 0.368E+04 -.504E+09 0.821E+09
 147. 0.102E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 -.111E+04 -.641E+03 0.000E+00 0.368E+04 -.504E+09 0.821E+09
 148. 0.105E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.838E+02 0.214E+02 0.000E+00 -.358E+02 -.198E+05 0.587E+06
 149. 0.107E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.838E+02 0.214E+02 0.000E+00 -.358E+02 -.198E+05 0.587E+06
 150. 0.110E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.903E+02 0.210E+02 0.000E+00 -.646E+00 -.188E+04 0.559E+06
 151. 0.112E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.903E+02 0.210E+02 0.000E+00 -.646E+00 -.188E+04 0.559E+06
 152. 0.115E-01 0.000E+00 0.000E+00 -.317E-17 0.236E-16 0.932E+02 0.216E+02 0.000E+00 -.101E+01 0.101E+04 0.535E+06
 153. 0.117E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.932E+02 0.216E+02 0.000E+00 -.101E+01 0.101E+04 0.535E+06
 154. 0.120E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.958E+02 0.222E+02 0.000E+00 0.400E+00 0.175E+04 0.513E+06
 155. 0.122E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.958E+02 0.222E+02 0.000E+00 0.400E+00 0.175E+04 0.513E+06
 156. 0.125E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.982E+02 0.228E+02 0.000E+00 0.251E+00 0.189E+04 0.492E+06
 157. 0.127E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.982E+02 0.228E+02 0.000E+00 0.251E+00 0.189E+04 0.492E+06
 158. 0.130E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.100E+03 0.233E+02 0.000E+00 0.331E+00 0.186E+04 0.473E+06
 159. 0.132E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.100E+03 0.233E+02 0.000E+00 0.331E+00 0.186E+04 0.473E+06
 160. 0.135E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.103E+03 0.238E+02 0.000E+00 0.323E+00 0.180E+04 0.456E+06
 161. 0.137E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.103E+03 0.238E+02 0.000E+00 0.323E+00 0.180E+04 0.456E+06
 162. 0.140E-01 0.000E+00 0.000E+00 -.316E-17 0.236E-16 0.104E+03 0.242E+02 0.000E+00 0.331E+00 0.174E+04 0.440E+06
 163. 0.142E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.104E+03 0.242E+02 0.000E+00 0.331E+00 0.174E+04 0.440E+06
 164. 0.145E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.106E+03 0.246E+02 0.000E+00 0.335E+00 0.168E+04 0.425E+06
 165. 0.147E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.106E+03 0.246E+02 0.000E+00 0.335E+00 0.168E+04 0.425E+06
 166. 0.150E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.108E+03 0.250E+02 0.000E+00 0.338E+00 0.162E+04 0.411E+06
 167. 0.152E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.108E+03 0.250E+02 0.000E+00 0.338E+00 0.162E+04 0.411E+06
 168. 0.155E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.110E+03 0.254E+02 0.000E+00 0.340E+00 0.157E+04 0.398E+06
 169. 0.157E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.110E+03 0.254E+02 0.000E+00 0.340E+00 0.157E+04 0.398E+06
 170. 0.160E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.111E+03 0.258E+02 0.000E+00 0.340E+00 0.152E+04 0.385E+06
 171. 0.162E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.111E+03 0.258E+02 0.000E+00 0.340E+00 0.152E+04 0.385E+06
 172. 0.165E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.112E+03 0.261E+02 0.000E+00 0.343E+00 0.148E+04 0.374E+06
 173. 0.167E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.112E+03 0.261E+02 0.000E+00 0.343E+00 0.148E+04 0.374E+06
 174. 0.170E-01 0.000E+00 0.000E+00 -.316E-17 0.235E-16 0.114E+03 0.264E+02 0.000E+00 0.365E+00 0.143E+04 0.363E+06
 175. 0.172E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.114E+03 0.264E+02 0.000E+00 0.365E+00 0.143E+04 0.363E+06
 176. 0.175E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.115E+03 0.266E+02 0.000E+00 0.441E+00 0.139E+04 0.352E+06
 177. 0.177E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.115E+03 0.266E+02 0.000E+00 0.441E+00 0.139E+04 0.352E+06
 178. 0.179E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.116E+03 0.269E+02 0.000E+00 0.626E+00 0.136E+04 0.343E+06
 179. 0.182E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.116E+03 0.269E+02 0.000E+00 0.626E+00 0.136E+04 0.343E+06
 180. 0.184E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.117E+03 0.271E+02 0.000E+00 0.957E+00 0.132E+04 0.334E+06
 181. 0.187E-01 0.000E+00 0.000E+00 -.315E-17 0.235E-16 0.117E+03 0.271E+02 0.000E+00 0.957E+00 0.132E+04 0.334E+06
