   1. 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.645E+03 -.144E+02 0.000E+00 0.431E+02 -.494E+01 0.329E+00
   2. 0.712E-02 0.000E+00 0.000E+00 -.317E-17 0.237E-16 -.193E+07 -.272E+06 0.000E+00 -.333E+06 0.682E+04 0.353E+06
   3. 0.237E-03 0.000E+00 0.000E+00 -.268E-17 0.305E-16 -.193E+07 -.272E+06 0.000E+00 -.333E+06 0.682E+04 0.353E+06
   4. 0.475E-03 0.000E+00 0.000E+00 -.567E-17 0.265E-16 -.174E+04 -.776E+02 0.000E+00 -.131E+02 0.904E+02 0.652E+04
   5. 0.713E-03 0.000E+00 0.000E+00 -.271E-17 0.216E-16 -.174E+04 -.776E+02 0.000E+00 -.131E+02 0.904E+02 0.652E+04
   6. 0.950E-03 0.000E+00 0.000E+00 -.290E-17 0.238E-16 -.861E+04 -.544E+02 0.000E+00 -.362E+03 0.370E+03 0.130E+05
   7. 0.119E-02 0.000E+00 0.000E+00 -.322E-17 0.241E-16 -.861E+04 -.544E+02 0.000E+00 -.362E+03 0.370E+03 0.130E+05
   8. 0.143E-02 0.000E+00 0.000E+00 -.320E-17 0.239E-16 -.198E+05 0.639E+01 0.000E+00 -.607E+03 0.521E+03 0.196E+05
   9. 0.166E-02 0.000E+00 0.000E+00 -.316E-17 0.239E-16 -.198E+05 0.639E+01 0.000E+00 -.607E+03 0.521E+03 0.196E+05
  10. 0.190E-02 0.000E+00 0.000E+00 -.317E-17 0.239E-16 -.349E+05 -.153E+02 0.000E+00 -.106E+04 0.700E+03 0.261E+05
  11. 0.214E-02 0.000E+00 0.000E+00 -.317E-17 0.239E-16 -.349E+05 -.153E+02 0.000E+00 -.106E+04 0.700E+03 0.261E+05
  12. 0.237E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.539E+05 -.237E+02 0.000E+00 -.159E+04 0.873E+03 0.326E+05
  13. 0.261E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.539E+05 -.237E+02 0.000E+00 -.159E+04 0.873E+03 0.326E+05
  14. 0.285E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.769E+05 -.409E+02 0.000E+00 -.224E+04 0.105E+04 0.392E+05
  15. 0.309E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.769E+05 -.409E+02 0.000E+00 -.224E+04 0.105E+04 0.392E+05
  16. 0.332E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.104E+06 -.495E+02 0.000E+00 -.298E+04 0.122E+04 0.457E+05
  17. 0.356E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.104E+06 -.495E+02 0.000E+00 -.298E+04 0.122E+04 0.457E+05
  18. 0.380E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.135E+06 -.946E+02 0.000E+00 -.386E+04 0.139E+04 0.523E+05
  19. 0.404E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.135E+06 -.946E+02 0.000E+00 -.386E+04 0.139E+04 0.523E+05
  20. 0.427E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.170E+06 -.375E+02 0.000E+00 -.475E+04 0.157E+04 0.588E+05
  21. 0.451E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.170E+06 -.375E+02 0.000E+00 -.475E+04 0.157E+04 0.588E+05
  22. 0.475E-02 0.000E+00 0.000E+00 -.317E-17 0.238E-16 -.209E+06 0.719E+02 0.000E+00 -.345E+04 0.852E+03 0.655E+05
